Retailer_State_Pair,Sample_Count,Optimal_Order_Up_To_Level
"[3, 5, 8, 2, 6]",1,241.9186
"[3, 5, 8, 2, 7]",1,229.6213
"[3, 5, 8, 3, 2]",1,45.4060
"[3, 5, 8, 3, 4]",3,69.3519
"[3, 5, 8, 3, 5]",2,247.5226
"[3, 5, 8, 3, 6]",4,227.1953
"[3, 5, 8, 4, 0]",3,74.1031
"[3, 5, 8, 4, 1]",2,70.1917
"[3, 5, 8, 4, 2]",1,61.5489
"[3, 5, 8, 4, 3]",2,43.1269
"[3, 5, 8, 4, 4]",2,66.5807
"[3, 5, 8, 4, 5]",2,216.3945
"[3, 5, 8, 4, 6]",2,251.1800
"[3, 5, 8, 5, 0]",3,147.9369
"[3, 5, 8, 5, 1]",1,125.2097
"[3, 5, 8, 5, 3]",3,125.6792
"[3, 5, 8, 5, 5]",3,207.4132
"[3, 5, 8, 5, 6]",2,312.5921
"[3, 5, 8, 6, 0]",1,71.5813
"[3, 5, 8, 6, 2]",2,140.2976
"[3, 5, 8, 6, 4]",1,19.5163
"[3, 5, 8, 6, 5]",2,324.2220
"[3, 5, 8, 7, 4]",1,136.9795
"[3, 5, 9, 0, 1]",1,65.2500
"[3, 5, 9, 0, 4]",1,41.6301
"[3, 5, 9, 0, 6]",1,220.7036
"[3, 5, 9, 1, 0]",3,65.2522
"[3, 5, 9, 1, 1]",1,41.4278
"[3, 5, 9, 2, 2]",1,42.6150
"[3, 5, 9, 3, 2]",1,53.1117
"[3, 5, 9, 3, 3]",1,19.8301
"[3, 5, 9, 3, 4]",1,42.8583
"[3, 5, 9, 3, 6]",1,238.9816
"[3, 5, 9, 4, 1]",1,44.1851
"[3, 5, 9, 4, 6]",1,209.4390
"[3, 5, 9, 5, 0]",1,129.4630
"[3, 5, 9, 5, 3]",1,142.6948
"[3, 5, 9, 5, 5]",1,305.3203
"[3, 5, 9, 6, 2]",1,122.9651
"[3, 5, 9, 6, 5]",1,201.5734
"[3, 6, 0, 0, 0]",35,22.8949
"[3, 6, 0, 0, 1]",36,24.2359
"[3, 6, 0, 0, 2]",32,22.3888
"[3, 6, 0, 0, 3]",39,23.2983
"[3, 6, 0, 0, 4]",31,22.4376
"[3, 6, 0, 0, 5]",38,183.0038
"[3, 6, 0, 0, 6]",23,197.9684
"[3, 6, 0, 0, 7]",1,196.9160
"[3, 6, 0, 1, 0]",48,22.4506
"[3, 6, 0, 1, 1]",45,21.9603
"[3, 6, 0, 1, 2]",34,23.3781
"[3, 6, 0, 1, 3]",34,24.3956
"[3, 6, 0, 1, 4]",33,22.9728
"[3, 6, 0, 1, 5]",38,187.9136
"[3, 6, 0, 1, 6]",20,195.6221
"[3, 6, 0, 2, 0]",57,22.0324
"[3, 6, 0, 2, 1]",25,22.6748
"[3, 6, 0, 2, 2]",35,22.6016
"[3, 6, 0, 2, 3]",36,24.1056
"[3, 6, 0, 2, 4]",39,23.2218
"[3, 6, 0, 2, 5]",39,184.0198
"[3, 6, 0, 2, 6]",21,201.3711
"[3, 6, 0, 2, 7]",1,190.7594
"[3, 6, 0, 3, 0]",32,23.4933
"[3, 6, 0, 3, 1]",33,21.6644
"[3, 6, 0, 3, 2]",47,22.8552
"[3, 6, 0, 3, 3]",28,22.9766
"[3, 6, 0, 3, 4]",41,22.1214
"[3, 6, 0, 3, 5]",28,181.3646
"[3, 6, 0, 3, 6]",22,195.9835
"[3, 6, 0, 3, 7]",1,193.2599
"[3, 6, 0, 4, 0]",44,24.5129
"[3, 6, 0, 4, 1]",41,24.2271
"[3, 6, 0, 4, 2]",29,23.4445
"[3, 6, 0, 4, 3]",48,29.9732
"[3, 6, 0, 4, 4]",31,23.1312
"[3, 6, 0, 4, 5]",40,175.5035
"[3, 6, 0, 4, 6]",18,198.9864
"[3, 6, 0, 4, 7]",1,180.4650
"[3, 6, 0, 5, 0]",36,103.6002
"[3, 6, 0, 5, 1]",35,103.4906
"[3, 6, 0, 5, 2]",37,104.1002
"[3, 6, 0, 5, 3]",44,105.9197
"[3, 6, 0, 5, 4]",36,102.9708
"[3, 6, 0, 5, 5]",29,189.4210
"[3, 6, 0, 5, 6]",11,275.5236
"[3, 6, 0, 6, 0]",23,112.0742
"[3, 6, 0, 6, 1]",27,107.2386
"[3, 6, 0, 6, 2]",19,107.5585
"[3, 6, 0, 6, 3]",14,107.7638
"[3, 6, 0, 6, 4]",19,114.5603
"[3, 6, 0, 6, 5]",15,242.6167
"[3, 6, 0, 6, 6]",13,285.0790
"[3, 6, 0, 7, 0]",6,113.2002
"[3, 6, 0, 7, 1]",4,107.1787
"[3, 6, 0, 7, 2]",2,119.1735
"[3, 6, 0, 7, 3]",2,115.9183
"[3, 6, 0, 7, 4]",2,115.4633
"[3, 6, 0, 7, 5]",5,260.8056
"[3, 6, 0, 7, 6]",2,293.7118
"[3, 6, 0, 8, 0]",1,109.5673
"[3, 6, 0, 8, 1]",1,116.4875
"[3, 6, 0, 8, 5]",1,111.9326
"[3, 6, 1, 0, 0]",32,24.5175
"[3, 6, 1, 0, 1]",37,23.2663
"[3, 6, 1, 0, 2]",41,22.3357
"[3, 6, 1, 0, 3]",47,22.6018
"[3, 6, 1, 0, 4]",33,24.4633
"[3, 6, 1, 0, 5]",33,179.3273
"[3, 6, 1, 0, 6]",22,201.1747
"[3, 6, 1, 0, 7]",1,191.2358
"[3, 6, 1, 1, 0]",45,22.3733
"[3, 6, 1, 1, 1]",36,22.6151
"[3, 6, 1, 1, 2]",48,23.3626
"[3, 6, 1, 1, 3]",38,21.9514
"[3, 6, 1, 1, 4]",41,22.8814
"[3, 6, 1, 1, 5]",26,181.2433
"[3, 6, 1, 1, 6]",23,198.7405
"[3, 6, 1, 2, 0]",29,22.1512
"[3, 6, 1, 2, 1]",47,21.4920
"[3, 6, 1, 2, 2]",43,22.1895
"[3, 6, 1, 2, 3]",48,21.9047
"[3, 6, 1, 2, 4]",35,23.1403
"[3, 6, 1, 2, 5]",45,187.2208
"[3, 6, 1, 2, 6]",20,202.7225
"[3, 6, 1, 2, 7]",3,198.7029
"[3, 6, 1, 3, 0]",42,23.8415
"[3, 6, 1, 3, 1]",43,22.4320
"[3, 6, 1, 3, 2]",35,22.9688
"[3, 6, 1, 3, 3]",36,22.8582
"[3, 6, 1, 3, 4]",42,25.0713
"[3, 6, 1, 3, 5]",37,181.6244
"[3, 6, 1, 3, 6]",12,197.1249
"[3, 6, 1, 3, 7]",1,169.7259
"[3, 6, 1, 4, 0]",32,23.2123
"[3, 6, 1, 4, 1]",31,22.5959
"[3, 6, 1, 4, 2]",38,21.9863
"[3, 6, 1, 4, 3]",44,26.7272
"[3, 6, 1, 4, 4]",39,23.9864
"[3, 6, 1, 4, 5]",43,188.9377
"[3, 6, 1, 4, 6]",19,202.6095
"[3, 6, 1, 4, 7]",1,178.0821
"[3, 6, 1, 5, 0]",42,104.6734
"[3, 6, 1, 5, 1]",34,100.3938
"[3, 6, 1, 5, 2]",33,95.6194
"[3, 6, 1, 5, 3]",37,103.9488
"[3, 6, 1, 5, 4]",29,102.8684
"[3, 6, 1, 5, 5]",33,247.6848
"[3, 6, 1, 5, 6]",20,272.5991
"[3, 6, 1, 6, 0]",20,103.8072
"[3, 6, 1, 6, 1]",24,110.5619
"[3, 6, 1, 6, 2]",24,110.9751
"[3, 6, 1, 6, 3]",16,110.5846
"[3, 6, 1, 6, 4]",20,112.4554
"[3, 6, 1, 6, 5]",24,270.4093
"[3, 6, 1, 6, 6]",9,290.4351
"[3, 6, 1, 6, 7]",1,277.3031
"[3, 6, 1, 7, 1]",3,112.3796
"[3, 6, 1, 7, 2]",3,113.5187
"[3, 6, 1, 7, 3]",3,105.2179
"[3, 6, 1, 7, 4]",3,110.1118
"[3, 6, 1, 7, 5]",2,240.6056
"[3, 6, 1, 7, 6]",1,258.5564
"[3, 6, 1, 8, 1]",1,118.0784
"[3, 6, 1, 8, 4]",1,99.3079
"[3, 6, 2, 0, 0]",41,21.8761
"[3, 6, 2, 0, 1]",48,22.6814
"[3, 6, 2, 0, 2]",39,24.0040
"[3, 6, 2, 0, 3]",49,22.8896
"[3, 6, 2, 0, 4]",46,22.7052
"[3, 6, 2, 0, 5]",33,187.4857
"[3, 6, 2, 0, 6]",24,203.1351
"[3, 6, 2, 1, 0]",46,23.8867
"[3, 6, 2, 1, 1]",46,23.1700
"[3, 6, 2, 1, 2]",44,22.4686
"[3, 6, 2, 1, 3]",28,23.2696
"[3, 6, 2, 1, 4]",37,22.2479
"[3, 6, 2, 1, 5]",38,178.2718
"[3, 6, 2, 1, 6]",19,195.9392
"[3, 6, 2, 2, 0]",31,22.9226
"[3, 6, 2, 2, 1]",33,22.6818
"[3, 6, 2, 2, 2]",34,22.8827
"[3, 6, 2, 2, 3]",33,23.5223
"[3, 6, 2, 2, 4]",29,24.2824
"[3, 6, 2, 2, 5]",46,184.7069
"[3, 6, 2, 2, 6]",11,195.4094
"[3, 6, 2, 2, 7]",1,202.6103
"[3, 6, 2, 3, 0]",44,22.7023
"[3, 6, 2, 3, 1]",35,23.1864
"[3, 6, 2, 3, 2]",41,22.6445
"[3, 6, 2, 3, 3]",42,23.2783
"[3, 6, 2, 3, 4]",33,22.9715
"[3, 6, 2, 3, 5]",39,187.2866
"[3, 6, 2, 3, 6]",20,197.6802
"[3, 6, 2, 3, 7]",2,184.2387
"[3, 6, 2, 4, 0]",45,25.3262
"[3, 6, 2, 4, 1]",38,22.3920
"[3, 6, 2, 4, 2]",36,22.3531
"[3, 6, 2, 4, 3]",53,26.1125
"[3, 6, 2, 4, 4]",46,23.3770
"[3, 6, 2, 4, 5]",43,183.2801
"[3, 6, 2, 4, 6]",30,201.2410
"[3, 6, 2, 5, 0]",34,101.9509
"[3, 6, 2, 5, 1]",42,103.2505
"[3, 6, 2, 5, 2]",35,96.2809
"[3, 6, 2, 5, 3]",32,101.8449
"[3, 6, 2, 5, 4]",33,99.3538
"[3, 6, 2, 5, 5]",34,197.0094
"[3, 6, 2, 5, 6]",30,277.5451
"[3, 6, 2, 5, 7]",1,173.0993
"[3, 6, 2, 6, 0]",15,106.9333
"[3, 6, 2, 6, 1]",12,101.1175
"[3, 6, 2, 6, 2]",21,111.4593
"[3, 6, 2, 6, 3]",26,114.3987
"[3, 6, 2, 6, 4]",25,105.9706
"[3, 6, 2, 6, 5]",13,263.0223
"[3, 6, 2, 6, 6]",7,271.8003
"[3, 6, 2, 6, 7]",2,290.4685
"[3, 6, 2, 7, 0]",5,110.7142
"[3, 6, 2, 7, 1]",2,105.5004
"[3, 6, 2, 7, 2]",1,118.1355
"[3, 6, 2, 7, 3]",5,108.3492
"[3, 6, 2, 7, 4]",3,101.9481
"[3, 6, 2, 7, 5]",2,264.8292
"[3, 6, 2, 7, 6]",1,273.6213
"[3, 6, 2, 8, 5]",1,272.2445
"[3, 6, 2, 8, 6]",1,280.5109
"[3, 6, 3, 0, 0]",44,22.2827
"[3, 6, 3, 0, 1]",34,22.8893
"[3, 6, 3, 0, 2]",39,22.9970
"[3, 6, 3, 0, 3]",30,21.6749
"[3, 6, 3, 0, 4]",29,23.6294
"[3, 6, 3, 0, 5]",42,181.1528
"[3, 6, 3, 0, 6]",15,183.5735
"[3, 6, 3, 0, 7]",1,176.8912
"[3, 6, 3, 1, 0]",41,22.3268
"[3, 6, 3, 1, 1]",50,22.3822
"[3, 6, 3, 1, 2]",44,22.4690
"[3, 6, 3, 1, 3]",50,22.2488
"[3, 6, 3, 1, 4]",44,22.8686
"[3, 6, 3, 1, 5]",43,181.6659
"[3, 6, 3, 1, 6]",12,192.7868
"[3, 6, 3, 2, 0]",30,23.6506
"[3, 6, 3, 2, 1]",40,22.8515
"[3, 6, 3, 2, 2]",29,21.9352
"[3, 6, 3, 2, 3]",48,23.0869
"[3, 6, 3, 2, 4]",48,22.5111
"[3, 6, 3, 2, 5]",34,184.9166
"[3, 6, 3, 2, 6]",17,200.7664
"[3, 6, 3, 2, 7]",1,166.0425
"[3, 6, 3, 3, 0]",46,24.8251
"[3, 6, 3, 3, 1]",44,22.4681
"[3, 6, 3, 3, 2]",34,22.8954
"[3, 6, 3, 3, 3]",35,23.5063
"[3, 6, 3, 3, 4]",40,22.8297
"[3, 6, 3, 3, 5]",36,176.6654
"[3, 6, 3, 3, 6]",26,198.2345
"[3, 6, 3, 3, 7]",1,203.4454
"[3, 6, 3, 4, 0]",44,25.0426
"[3, 6, 3, 4, 1]",41,22.5473
"[3, 6, 3, 4, 2]",40,23.5847
"[3, 6, 3, 4, 3]",34,23.8858
"[3, 6, 3, 4, 4]",39,24.6000
"[3, 6, 3, 4, 5]",31,184.7044
"[3, 6, 3, 4, 6]",23,200.5603
"[3, 6, 3, 4, 7]",1,183.2157
"[3, 6, 3, 5, 0]",42,104.4316
"[3, 6, 3, 5, 1]",41,100.6561
"[3, 6, 3, 5, 2]",31,102.3176
"[3, 6, 3, 5, 3]",37,103.0435
"[3, 6, 3, 5, 4]",43,104.0737
"[3, 6, 3, 5, 5]",45,247.4407
"[3, 6, 3, 5, 6]",19,263.2512
"[3, 6, 3, 5, 7]",1,257.1748
"[3, 6, 3, 6, 0]",23,108.2131
"[3, 6, 3, 6, 1]",16,110.3136
"[3, 6, 3, 6, 2]",21,109.2436
"[3, 6, 3, 6, 3]",15,108.0201
"[3, 6, 3, 6, 4]",13,106.7092
"[3, 6, 3, 6, 5]",22,267.6211
"[3, 6, 3, 6, 6]",6,284.9892
"[3, 6, 3, 6, 7]",1,291.8326
"[3, 6, 3, 7, 0]",4,112.7108
"[3, 6, 3, 7, 1]",5,98.0879
"[3, 6, 3, 7, 2]",4,108.8702
"[3, 6, 3, 7, 3]",2,109.7144
"[3, 6, 3, 7, 4]",1,20.7468
"[3, 6, 3, 7, 5]",4,283.6508
"[3, 6, 3, 8, 3]",1,91.9834
"[3, 6, 3, 8, 4]",1,122.5996
"[3, 6, 4, 0, 0]",40,30.1163
"[3, 6, 4, 0, 1]",41,23.0884
"[3, 6, 4, 0, 2]",43,29.9051
"[3, 6, 4, 0, 3]",35,24.5005
"[3, 6, 4, 0, 4]",40,23.2907
"[3, 6, 4, 0, 5]",48,185.8333
"[3, 6, 4, 0, 6]",20,214.5037
"[3, 6, 4, 0, 7]",1,180.2364
"[3, 6, 4, 1, 0]",44,31.7248
"[3, 6, 4, 1, 1]",41,24.6141
"[3, 6, 4, 1, 2]",39,25.0249
"[3, 6, 4, 1, 3]",32,31.5015
"[3, 6, 4, 1, 4]",45,39.2653
"[3, 6, 4, 1, 5]",38,185.4864
"[3, 6, 4, 1, 6]",26,197.8669
"[3, 6, 4, 1, 7]",1,180.3637
"[3, 6, 4, 2, 0]",41,30.0772
"[3, 6, 4, 2, 1]",37,25.0911
"[3, 6, 4, 2, 2]",41,23.7926
"[3, 6, 4, 2, 3]",42,32.0105
"[3, 6, 4, 2, 4]",38,24.0799
"[3, 6, 4, 2, 5]",40,171.8189
"[3, 6, 4, 2, 6]",15,211.8974
"[3, 6, 4, 2, 7]",2,192.2435
"[3, 6, 4, 3, 0]",43,30.3418
"[3, 6, 4, 3, 1]",44,23.6586
"[3, 6, 4, 3, 2]",42,22.7833
"[3, 6, 4, 3, 3]",41,33.9192
"[3, 6, 4, 3, 4]",37,24.3008
"[3, 6, 4, 3, 5]",38,180.7501
"[3, 6, 4, 3, 6]",20,208.4799
"[3, 6, 4, 3, 7]",2,207.2415
"[3, 6, 4, 4, 0]",44,33.2472
"[3, 6, 4, 4, 1]",45,32.2277
"[3, 6, 4, 4, 2]",24,30.8293
"[3, 6, 4, 4, 3]",46,29.9655
"[3, 6, 4, 4, 4]",29,62.9965
"[3, 6, 4, 4, 5]",43,192.2726
"[3, 6, 4, 4, 6]",22,220.8492
"[3, 6, 4, 4, 7]",2,199.7986
"[3, 6, 4, 5, 0]",38,102.1949
"[3, 6, 4, 5, 1]",26,100.9342
"[3, 6, 4, 5, 2]",30,102.6452
"[3, 6, 4, 5, 3]",47,103.9073
"[3, 6, 4, 5, 4]",45,106.3361
"[3, 6, 4, 5, 5]",39,243.2872
"[3, 6, 4, 5, 6]",17,292.2769
"[3, 6, 4, 5, 7]",1,192.2682
"[3, 6, 4, 6, 0]",11,125.4485
"[3, 6, 4, 6, 1]",25,110.9102
"[3, 6, 4, 6, 2]",18,121.6911
"[3, 6, 4, 6, 3]",26,112.6560
"[3, 6, 4, 6, 4]",17,146.7110
"[3, 6, 4, 6, 5]",21,264.0210
"[3, 6, 4, 6, 6]",17,289.8661
"[3, 6, 4, 6, 7]",1,268.4650
"[3, 6, 4, 7, 0]",1,86.5481
"[3, 6, 4, 7, 1]",4,92.3657
"[3, 6, 4, 7, 2]",1,112.6986
"[3, 6, 4, 7, 3]",1,102.2931
"[3, 6, 4, 7, 4]",7,115.5777
"[3, 6, 4, 7, 5]",3,321.3741
"[3, 6, 4, 7, 6]",5,284.2634
"[3, 6, 4, 8, 3]",1,92.4675
"[3, 6, 5, 0, 0]",41,60.6394
"[3, 6, 5, 0, 1]",32,41.4133
"[3, 6, 5, 0, 2]",37,62.9339
"[3, 6, 5, 0, 3]",39,62.7666
"[3, 6, 5, 0, 4]",37,62.2553
"[3, 6, 5, 0, 5]",35,210.2844
"[3, 6, 5, 0, 6]",22,221.0434
"[3, 6, 5, 0, 7]",1,246.2043
"[3, 6, 5, 1, 0]",37,60.5109
"[3, 6, 5, 1, 1]",35,60.9753
"[3, 6, 5, 1, 2]",30,61.4614
"[3, 6, 5, 1, 3]",29,62.3242
"[3, 6, 5, 1, 4]",40,64.0511
"[3, 6, 5, 1, 5]",36,209.4617
"[3, 6, 5, 1, 6]",8,224.1489
"[3, 6, 5, 2, 0]",45,63.0462
"[3, 6, 5, 2, 1]",45,56.1973
"[3, 6, 5, 2, 2]",35,58.6667
"[3, 6, 5, 2, 3]",37,60.8667
"[3, 6, 5, 2, 4]",38,61.8458
"[3, 6, 5, 2, 5]",29,202.5502
"[3, 6, 5, 2, 6]",24,235.0170
"[3, 6, 5, 3, 0]",45,41.5140
"[3, 6, 5, 3, 1]",34,61.7214
"[3, 6, 5, 3, 2]",36,63.0955
"[3, 6, 5, 3, 3]",39,63.1768
"[3, 6, 5, 3, 4]",38,65.0662
"[3, 6, 5, 3, 5]",32,209.3128
"[3, 6, 5, 3, 6]",21,222.5924
"[3, 6, 5, 3, 7]",1,237.9350
"[3, 6, 5, 4, 0]",33,64.6354
"[3, 6, 5, 4, 1]",36,63.6078
"[3, 6, 5, 4, 2]",31,62.5367
"[3, 6, 5, 4, 3]",29,60.9986
"[3, 6, 5, 4, 4]",36,60.0344
"[3, 6, 5, 4, 5]",34,229.4159
"[3, 6, 5, 4, 6]",15,234.6986
"[3, 6, 5, 5, 0]",42,126.1297
"[3, 6, 5, 5, 1]",33,137.0348
"[3, 6, 5, 5, 2]",28,127.3626
"[3, 6, 5, 5, 3]",26,126.6656
"[3, 6, 5, 5, 4]",33,114.4297
"[3, 6, 5, 5, 5]",35,264.5770
"[3, 6, 5, 5, 6]",9,246.0627
"[3, 6, 5, 6, 0]",21,148.7337
"[3, 6, 5, 6, 1]",16,149.9128
"[3, 6, 5, 6, 2]",19,145.2220
"[3, 6, 5, 6, 3]",20,111.8165
"[3, 6, 5, 6, 4]",12,118.5971
"[3, 6, 5, 6, 5]",15,306.6460
"[3, 6, 5, 6, 6]",12,307.3793
"[3, 6, 5, 6, 7]",1,204.4316
"[3, 6, 5, 7, 0]",2,110.3603
"[3, 6, 5, 7, 2]",1,157.3800
"[3, 6, 5, 7, 3]",2,155.7906
"[3, 6, 5, 7, 4]",6,159.2417
"[3, 6, 5, 7, 5]",2,318.5246
"[3, 6, 5, 7, 6]",3,317.8363
"[3, 6, 6, 0, 0]",15,66.0158
"[3, 6, 6, 0, 1]",21,62.9641
"[3, 6, 6, 0, 2]",23,62.8525
"[3, 6, 6, 0, 3]",13,72.0755
"[3, 6, 6, 0, 4]",28,65.4095
"[3, 6, 6, 0, 5]",17,224.5959
"[3, 6, 6, 0, 6]",12,213.8382
"[3, 6, 6, 1, 0]",17,66.4368
"[3, 6, 6, 1, 1]",19,66.8305
"[3, 6, 6, 1, 2]",24,66.2552
"[3, 6, 6, 1, 3]",19,67.4433
"[3, 6, 6, 1, 4]",15,65.5461
"[3, 6, 6, 1, 5]",18,215.0511
"[3, 6, 6, 1, 6]",7,205.8062
"[3, 6, 6, 1, 7]",1,242.8980
"[3, 6, 6, 2, 0]",20,62.1939
"[3, 6, 6, 2, 1]",16,63.2584
"[3, 6, 6, 2, 2]",17,65.5612
"[3, 6, 6, 2, 3]",29,67.2407
"[3, 6, 6, 2, 4]",27,65.4456
"[3, 6, 6, 2, 5]",10,227.6362
"[3, 6, 6, 2, 6]",11,216.4845
"[3, 6, 6, 3, 0]",17,67.1682
"[3, 6, 6, 3, 1]",20,67.1547
"[3, 6, 6, 3, 2]",16,63.5437
"[3, 6, 6, 3, 3]",21,68.3361
"[3, 6, 6, 3, 4]",20,64.5690
"[3, 6, 6, 3, 5]",19,218.2929
"[3, 6, 6, 3, 6]",11,230.3049
"[3, 6, 6, 4, 0]",19,73.8817
"[3, 6, 6, 4, 1]",21,63.9885
"[3, 6, 6, 4, 2]",14,76.7491
"[3, 6, 6, 4, 3]",19,66.6642
"[3, 6, 6, 4, 4]",18,62.9218
"[3, 6, 6, 4, 5]",13,215.2734
"[3, 6, 6, 4, 6]",10,249.8747
"[3, 6, 6, 4, 7]",2,292.3318
"[3, 6, 6, 5, 0]",18,140.0163
"[3, 6, 6, 5, 1]",19,143.7370
"[3, 6, 6, 5, 2]",22,140.8449
"[3, 6, 6, 5, 3]",19,124.3187
"[3, 6, 6, 5, 4]",19,147.5273
"[3, 6, 6, 5, 5]",19,215.8183
"[3, 6, 6, 5, 6]",8,311.8118
"[3, 6, 6, 5, 7]",1,321.3932
"[3, 6, 6, 6, 0]",15,153.8936
"[3, 6, 6, 6, 1]",13,155.0568
"[3, 6, 6, 6, 2]",13,150.5671
"[3, 6, 6, 6, 3]",14,151.5537
"[3, 6, 6, 6, 4]",10,150.2430
"[3, 6, 6, 6, 5]",13,319.3128
"[3, 6, 6, 6, 6]",5,320.6830
"[3, 6, 6, 6, 7]",1,287.5202
"[3, 6, 6, 7, 0]",2,114.2375
"[3, 6, 6, 7, 1]",1,131.3458
"[3, 6, 6, 7, 2]",4,152.9182
"[3, 6, 6, 7, 3]",4,151.8830
"[3, 6, 6, 7, 4]",4,166.7810
"[3, 6, 6, 7, 5]",3,109.1340
"[3, 6, 7, 0, 0]",7,66.6228
"[3, 6, 7, 0, 1]",5,49.3208
"[3, 6, 7, 0, 2]",4,80.5293
"[3, 6, 7, 0, 3]",5,60.8102
"[3, 6, 7, 0, 4]",9,63.7092
"[3, 6, 7, 0, 5]",4,242.5150
"[3, 6, 7, 0, 6]",3,246.4837
"[3, 6, 7, 1, 0]",10,65.5212
"[3, 6, 7, 1, 1]",4,70.6636
"[3, 6, 7, 1, 2]",6,64.6053
"[3, 6, 7, 1, 3]",5,67.4403
"[3, 6, 7, 1, 4]",6,77.1189
"[3, 6, 7, 1, 5]",5,228.1372
"[3, 6, 7, 1, 6]",3,238.7371
"[3, 6, 7, 2, 0]",5,64.5046
"[3, 6, 7, 2, 1]",5,63.1003
"[3, 6, 7, 2, 2]",5,69.5342
"[3, 6, 7, 2, 3]",12,64.2956
"[3, 6, 7, 2, 4]",3,73.0634
"[3, 6, 7, 2, 5]",7,233.4758
"[3, 6, 7, 2, 6]",3,242.4599
"[3, 6, 7, 2, 7]",1,242.8422
"[3, 6, 7, 3, 0]",5,67.9902
"[3, 6, 7, 3, 1]",6,61.8254
"[3, 6, 7, 3, 2]",7,64.6170
"[3, 6, 7, 3, 3]",6,65.8339
"[3, 6, 7, 3, 4]",3,72.0754
"[3, 6, 7, 3, 5]",5,205.2761
"[3, 6, 7, 3, 6]",5,238.0499
"[3, 6, 7, 4, 0]",4,73.2982
"[3, 6, 7, 4, 1]",3,83.1280
"[3, 6, 7, 4, 2]",7,63.9962
"[3, 6, 7, 4, 3]",5,61.8964
"[3, 6, 7, 4, 4]",5,84.1703
"[3, 6, 7, 4, 5]",12,226.3537
"[3, 6, 7, 4, 6]",2,251.9113
"[3, 6, 7, 5, 0]",9,147.9257
"[3, 6, 7, 5, 1]",7,135.1951
"[3, 6, 7, 5, 2]",4,160.0961
"[3, 6, 7, 5, 3]",6,66.6318
"[3, 6, 7, 5, 4]",7,152.4331
"[3, 6, 7, 5, 5]",4,221.0341
"[3, 6, 7, 5, 6]",1,62.4774
"[3, 6, 7, 6, 0]",4,128.5691
"[3, 6, 7, 6, 1]",1,146.4273
"[3, 6, 7, 6, 2]",3,152.0770
"[3, 6, 7, 6, 3]",3,151.6590
"[3, 6, 7, 6, 4]",2,155.7239
"[3, 6, 7, 6, 5]",2,146.1818
"[3, 6, 7, 6, 6]",3,332.7728
"[3, 6, 7, 7, 2]",1,130.1850
"[3, 6, 7, 7, 5]",1,311.8001
"[3, 6, 8, 0, 1]",2,47.5513
"[3, 6, 8, 0, 4]",2,63.6260
"[3, 6, 8, 0, 5]",1,207.2760
"[3, 6, 8, 1, 0]",1,19.7669
"[3, 6, 8, 1, 2]",1,59.4590
"[3, 6, 8, 1, 4]",1,64.7799
"[3, 6, 8, 1, 5]",5,237.1226
"[3, 6, 8, 1, 6]",2,209.5664
"[3, 6, 8, 2, 0]",1,74.4282
"[3, 6, 8, 2, 2]",1,59.8708
"[3, 6, 8, 2, 3]",2,78.4767
"[3, 6, 8, 2, 4]",1,24.9641
"[3, 6, 8, 3, 1]",2,74.4396
"[3, 6, 8, 3, 2]",2,70.0091
"[3, 6, 8, 3, 3]",1,46.6343
"[3, 6, 8, 3, 4]",1,44.1498
"[3, 6, 8, 3, 5]",2,236.3320
"[3, 6, 8, 3, 6]",1,185.3010
"[3, 6, 8, 4, 0]",2,65.7894
"[3, 6, 8, 4, 1]",3,70.6684
"[3, 6, 8, 4, 2]",1,41.2678
"[3, 6, 8, 4, 3]",1,46.0047
"[3, 6, 8, 4, 4]",3,143.0447
"[3, 6, 8, 4, 5]",1,49.4711
"[3, 6, 8, 5, 0]",2,87.0162
"[3, 6, 8, 5, 1]",1,41.3845
"[3, 6, 8, 5, 2]",1,152.9341
"[3, 6, 8, 5, 3]",1,100.8564
"[3, 6, 8, 5, 5]",1,235.4895
"[3, 6, 8, 6, 0]",1,39.7036
"[3, 6, 8, 6, 4]",1,43.7432
"[3, 6, 8, 6, 5]",2,148.1089
"[3, 6, 8, 7, 0]",1,129.9430
"[3, 6, 8, 7, 1]",1,131.2789
"[3, 6, 8, 7, 2]",2,129.4028
"[3, 6, 9, 0, 4]",1,68.4890
"[3, 6, 9, 2, 4]",1,47.1817
"[3, 6, 9, 3, 1]",1,67.6229
"[3, 6, 9, 3, 5]",2,63.3259
"[3, 6, 10, 1, 4]",1,63.6941
"[3, 7, 0, 0, 0]",8,22.4905
"[3, 7, 0, 0, 1]",12,24.8996
"[3, 7, 0, 0, 2]",13,25.0104
"[3, 7, 0, 0, 3]",18,24.2137
"[3, 7, 0, 0, 4]",17,23.3595
"[3, 7, 0, 0, 5]",20,172.1371
"[3, 7, 0, 0, 6]",10,196.9151
"[3, 7, 0, 0, 7]",1,205.4439
"[3, 7, 0, 1, 0]",17,22.6516
"[3, 7, 0, 1, 1]",9,24.5029
"[3, 7, 0, 1, 2]",15,22.8503
"[3, 7, 0, 1, 3]",15,22.7088
"[3, 7, 0, 1, 4]",11,23.6295
"[3, 7, 0, 1, 5]",14,191.5824
"[3, 7, 0, 1, 6]",5,191.6952
"[3, 7, 0, 2, 0]",14,22.2423
"[3, 7, 0, 2, 1]",14,22.4804
"[3, 7, 0, 2, 2]",8,23.4159
